Emp_ID;MMM.YY;Age;Salary;LastWorkingDate;Designation;Total.Business.Value;Quarterly.Rating;Gender;City;Education_Level;Dateofjoining;Joining.Designation
54;01.04.2017;34;117993,00 USD;;4;0;2;Male;C29;Bachelor's;11.07.2016;4
54;01.05.2017;34;117993,00 USD;;4;1380000;2;Male;C29;Bachelor's;11.07.2016;4
54;01.06.2017;34;127826,00 USD;;5;1449260;3;Male;C29;Bachelor's;11.07.2016;4
54;01.07.2017;34;127826,00 USD;;5;193240;1;Male;C29;Bachelor's;11.07.2016;4
54;01.08.2017;34;127826,00 USD;;5;350000;1;Male;C29;Bachelor's;11.07.2016;4
54;01.09.2017;34;127826,00 USD;;5;0;1;Male;C29;Bachelor's;11.07.2016;4
54;01.10.2017;34;127826,00 USD;;5;0;1;Male;C29;Bachelor's;11.07.2016;4
54;01.11.2017;34;127826,00 USD;;5;0;1;Male;C29;Bachelor's;11.07.2016;4
54;01.12.2017;35;127826,00 USD;;5;964430;1;Male;C29;Bachelor's;11.07.2016;4
55;01.11.2016;30;29985,00 USD;;1;0;1;Female;C8;Colege;21.11.2016;1
55;01.12.2016;30;29985,00 USD;;1;0;1;Female;C8;Colege;21.11.2016;1
55;01.01.2017;30;29985,00 USD;;1;0;1;Female;C8;Colege;21.11.2016;1
55;01.02.2017;30;29985,00 USD;;1;0;1;Female;C8;Colege;21.11.2016;1
55;01.03.2017;30;29985,00 USD;15.03.2017;1;0;1;Female;C8;Colege;21.11.2016;1
56;01.01.2016;34;80223,00 USD;;1;402040;3;Female;C19;Master;20.07.2015;1
56;01.02.2016;34;80223,00 USD;;1;358980;3;Female;C19;Master;20.07.2015;1
56;01.03.2016;34;80223,00 USD;;1;1111110;3;Female;C19;Master;20.07.2015;1
56;01.04.2016;34;80223,00 USD;;1;0;2;Female;C19;Master;20.07.2015;1
56;01.05.2016;34;80223,00 USD;;1;428450;2;Female;C19;Master;20.07.2015;1
56;01.06.2016;34;80223,00 USD;;1;0;2;Female;C19;Master;20.07.2015;1
56;01.07.2016;34;80223,00 USD;;1;717580;4;Female;C19;Master;20.07.2015;1
56;01.08.2016;34;80223,00 USD;;1;500000;4;Female;C19;Master;20.07.2015;1
56;01.09.2016;35;80223,00 USD;;1;936760;4;Female;C19;Master;20.07.2015;1
56;01.10.2016;35;80223,00 USD;;1;1125300;3;Female;C19;Master;20.07.2015;1
56;01.11.2016;35;80223,00 USD;;1;500000;3;Female;C19;Master;20.07.2015;1
56;01.12.2016;35;80223,00 USD;;1;0;3;Female;C19;Master;20.07.2015;1
56;01.01.2017;35;80223,00 USD;;1;156710;2;Female;C19;Master;20.07.2015;1
56;01.02.2017;35;80223,00 USD;;1;0;2;Female;C19;Master;20.07.2015;1
56;01.03.2017;35;80223,00 USD;;1;1198140;2;Female;C19;Master;20.07.2015;1
56;01.04.2017;35;80223,00 USD;;1;0;3;Female;C19;Master;20.07.2015;1
56;01.05.2017;35;80223,00 USD;;1;438580;3;Female;C19;Master;20.07.2015;1
56;01.06.2017;35;80223,00 USD;;1;838040;3;Female;C19;Master;20.07.2015;1
56;01.07.2017;35;80223,00 USD;;1;504690;2;Female;C19;Master;20.07.2015;1
56;01.08.2017;35;80223,00 USD;;1;300960;2;Female;C19;Master;20.07.2015;1
56;01.09.2017;36;80223,00 USD;;1;0;2;Female;C19;Master;20.07.2015;1
56;01.10.2017;36;80223,00 USD;;1;1490080;4;Female;C19;Master;20.07.2015;1
56;01.11.2017;36;80223,00 USD;;1;257330;4;Female;C19;Master;20.07.2015;1
56;01.12.2017;36;80223,00 USD;;1;458720;4;Female;C19;Master;20.07.2015;1
57;01.01.2016;36;84318,00 USD;;2;414260;3;Female;C1;Bachelor;26.07.2014;1
57;01.02.2016;36;84318,00 USD;;2;1322870;3;Female;C1;Bachelor;26.07.2014;1
57;01.03.2016;36;84318,00 USD;;2;1000380;3;Female;C1;Bachelor;26.07.2014;1
57;01.04.2016;37;84318,00 USD;;2;676920;2;Female;C1;Bachelor;26.07.2014;1
57;01.05.2016;37;84318,00 USD;;2;-157620;2;Female;C1;Bachelor;26.07.2014;1
57;01.06.2016;37;84318,00 USD;;2;150350;2;Female;C1;Bachelor;26.07.2014;1
57;01.07.2016;37;84318,00 USD;;2;250000;3;Female;C1;Bachelor;26.07.2014;1
57;01.08.2016;37;84318,00 USD;;2;719670;3;Female;C1;Bachelor;26.07.2014;1
57;01.09.2016;37;84318,00 USD;;2;573350;3;Female;C1;Bachelor;26.07.2014;1
57;01.10.2016;37;84318,00 USD;;2;419100;4;Female;C1;Bachelor;26.07.2014;1
57;01.11.2016;37;84318,00 USD;;2;741970;4;Female;C1;Bachelor;26.07.2014;1
57;01.12.2016;37;84318,00 USD;;2;7612390;4;Female;C1;Bachelor;26.07.2014;1
57;01.01.2017;37;84318,00 USD;;2;3636360;3;Female;C1;Bachelor;26.07.2014;1
57;01.02.2017;37;84318,00 USD;;2;350670;3;Female;C1;Bachelor;26.07.2014;1
57;01.03.2017;37;84318,00 USD;;2;983560;3;Female;C1;Bachelor;26.07.2014;1
57;01.04.2017;38;84318,00 USD;;2;1001040;4;Female;C1;Bachelor;26.07.2014;1
57;01.05.2017;38;84318,00 USD;;2;500000;4;Female;C1;Bachelor;26.07.2014;1
57;01.06.2017;38;84318,00 USD;;2;2596040;4;Female;C1;Bachelor;26.07.2014;1
57;01.07.2017;38;84318,00 USD;21.07.2017;2;0;1;Female;C1;Bachelor;26.07.2014;1
58;01.01.2016;41;57987,00 USD;25.01.2016;2;0;1;Male;C4;Colege;15.10.2015;2
59;01.01.2016;35;31644,00 USD;;1;0;1;Female;C18;Bachelor's;06.01.2016;1
59;01.02.2016;35;31644,00 USD;;1;134660;1;Female;C18;Bachelor's;06.01.2016;1
59;01.03.2016;35;31644,00 USD;28.03.2016;1;0;1;Female;C18;Bachelor's;06.01.2016;1
60;01.01.2016;46;82126,00 USD;;3;913700;4;Female;C20;Colege;17.09.2013;1
60;01.02.2016;46;82126,00 USD;;3;1435000;4;Female;C20;Colege;17.09.2013;1
60;01.03.2016;46;82126,00 USD;;3;7799990;4;Female;C20;Colege;17.09.2013;1
60;01.04.2016;46;82126,00 USD;;3;999000;3;Female;C20;Colege;17.09.2013;1
60;01.05.2016;46;82126,00 USD;;3;250000;3;Female;C20;Colege;17.09.2013;1
60;01.06.2016;46;82126,00 USD;;3;500000;3;Female;C20;Colege;17.09.2013;1
60;01.07.2016;46;82126,00 USD;;3;750000;3;Female;C20;Colege;17.09.2013;1
60;01.08.2016;46;82126,00 USD;;3;2000000;3;Female;C20;Colege;17.09.2013;1
60;01.09.2016;46;82126,00 USD;;3;250000;3;Female;C20;Colege;17.09.2013;1
60;01.10.2016;46;82126,00 USD;;3;2749900;4;Female;C20;Colege;17.09.2013;1
60;01.11.2016;46;82126,00 USD;;3;500000;4;Female;C20;Colege;17.09.2013;1
60;01.12.2016;47;82126,00 USD;;3;999800;4;Female;C20;Colege;17.09.2013;1
60;01.01.2017;47;82126,00 USD;;3;2099900;4;Female;C20;Colege;17.09.2013;1
60;01.02.2017;47;82126,00 USD;;3;5623520;4;Female;C20;Colege;17.09.2013;1
60;01.03.2017;47;82126,00 USD;;3;7195460;4;Female;C20;Colege;17.09.2013;1
60;01.04.2017;47;82126,00 USD;;3;246000;4;Female;C20;Colege;17.09.2013;1
60;01.05.2017;47;82126,00 USD;;3;2669370;4;Female;C20;Colege;17.09.2013;1
60;01.06.2017;47;82126,00 USD;;3;499900;4;Female;C20;Colege;17.09.2013;1
60;01.07.2017;47;89592,00 USD;;4;2887190;4;Female;C20;Colege;17.09.2013;1
60;01.08.2017;47;89592,00 USD;;4;2791550;4;Female;C20;Colege;17.09.2013;1
60;01.09.2017;47;89592,00 USD;;4;1394550;4;Female;C20;Colege;17.09.2013;1
60;01.10.2017;47;89592,00 USD;;4;1153070;2;Female;C20;Colege;17.09.2013;1
60;01.11.2017;47;89592,00 USD;;4;1767620;2;Female;C20;Colege;17.09.2013;1
60;01.12.2017;48;89592,00 USD;;4;1750000;2;Female;C20;Colege;17.09.2013;1
61;01.01.2016;32;19818,00 USD;;1;0;1;Male;C11;Master;04.05.2015;1
61;01.02.2016;32;19818,00 USD;;1;-439300;1;Male;C11;Master;04.05.2015;1
61;01.03.2016;32;19818,00 USD;17.03.2016;1;0;1;Male;C11;Master;04.05.2015;1
62;01.12.2017;27;62376,00 USD;;1;0;1;Male;C9;Master;28.11.2017;1
63;01.01.2016;26;93931,00 USD;;3;293250;1;Male;C6;Colege;30.04.2013;1
63;01.02.2016;26;93931,00 USD;;3;389680;1;Male;C6;Colege;30.04.2013;1
63;01.03.2016;26;93931,00 USD;;3;465950;1;Male;C6;Colege;30.04.2013;1
63;01.04.2016;26;93931,00 USD;;3;50000;2;Male;C6;Colege;30.04.2013;1
63;01.05.2016;26;93931,00 USD;;3;366420;2;Male;C6;Colege;30.04.2013;1
63;01.06.2016;26;93931,00 USD;;3;260000;2;Male;C6;Colege;30.04.2013;1
63;01.07.2016;26;93931,00 USD;;3;383810;1;Male;C6;Colege;30.04.2013;1
63;01.08.2016;26;93931,00 USD;;3;151500;1;Male;C6;Colege;30.04.2013;1
63;01.09.2016;26;93931,00 USD;;3;152630;1;Male;C6;Colege;30.04.2013;1
63;01.10.2016;26;93931,00 USD;;3;338940;2;Male;C6;Colege;30.04.2013;1
63;01.11.2016;26;93931,00 USD;;3;200000;2;Male;C6;Colege;30.04.2013;1
63;01.12.2016;27;93931,00 USD;;3;445760;2;Male;C6;Colege;30.04.2013;1
63;01.01.2017;27;93931,00 USD;;3;1054160;2;Male;C6;Colege;30.04.2013;1
63;01.02.2017;27;93931,00 USD;;3;2330040;2;Male;C6;Colege;30.04.2013;1
63;01.03.2017;27;93931,00 USD;;3;666220;2;Male;C6;Colege;30.04.2013;1
63;01.04.2017;27;93931,00 USD;;3;567120;2;Male;C6;Colege;30.04.2013;1
63;01.05.2017;27;93931,00 USD;;3;404740;2;Male;C6;Colege;30.04.2013;1
63;01.06.2017;27;93931,00 USD;;3;153700;2;Male;C6;Colege;30.04.2013;1
63;01.07.2017;27;93931,00 USD;;3;1114340;3;Male;C6;Colege;30.04.2013;1
63;01.08.2017;27;93931,00 USD;;3;399890;3;Male;C6;Colege;30.04.2013;1
63;01.09.2017;27;93931,00 USD;;3;456330;3;Male;C6;Colege;30.04.2013;1
63;01.10.2017;27;93931,00 USD;;3;900190;2;Male;C6;Colege;30.04.2013;1
63;01.11.2017;27;93931,00 USD;;3;425080;2;Male;C6;Colege;30.04.2013;1
63;01.12.2017;28;93931,00 USD;;3;323370;2;Male;C6;Colege;30.04.2013;1
64;01.02.2017;33;66502,00 USD;;2;0;1;Male;C27;Master;31.01.2017;2
64;01.03.2017;33;66502,00 USD;;2;193940;1;Male;C27;Master;31.01.2017;2
64;01.04.2017;33;66502,00 USD;;2;0;1;Male;C27;Master;31.01.2017;2
64;01.05.2017;33;66502,00 USD;;2;0;1;Male;C27;Master;31.01.2017;2
64;01.06.2017;33;66502,00 USD;19.06.2017;2;0;1;Male;C27;Master;31.01.2017;2
65;01.01.2016;28;69539,00 USD;;2;0;2;Female;C7;Bachelor;31.07.2015;2
65;01.02.2016;28;69539,00 USD;;2;1214440;2;Female;C7;Bachelor;31.07.2015;2
65;01.03.2016;28;69539,00 USD;;2;1183230;2;Female;C7;Bachelor;31.07.2015;2
65;01.04.2016;29;69539,00 USD;;2;187650;3;Female;C7;Bachelor;31.07.2015;2
65;01.05.2016;29;69539,00 USD;;2;382150;3;Female;C7;Bachelor;31.07.2015;2
65;01.06.2016;29;69539,00 USD;;2;607640;3;Female;C7;Bachelor;31.07.2015;2
65;01.07.2016;29;69539,00 USD;;2;120030;2;Female;C7;Bachelor;31.07.2015;2
65;01.08.2016;29;69539,00 USD;;2;214800;2;Female;C7;Bachelor;31.07.2015;2
65;01.09.2016;29;69539,00 USD;;2;968480;2;Female;C7;Bachelor;31.07.2015;2
65;01.10.2016;29;69539,00 USD;;2;966960;3;Female;C7;Bachelor;31.07.2015;2
65;01.11.2016;29;69539,00 USD;;2;968580;3;Female;C7;Bachelor;31.07.2015;2
65;01.12.2016;29;69539,00 USD;;2;618680;3;Female;C7;Bachelor;31.07.2015;2
65;01.01.2017;29;69539,00 USD;;2;579560;3;Female;C7;Bachelor;31.07.2015;2
65;01.02.2017;29;69539,00 USD;;2;1553740;3;Female;C7;Bachelor;31.07.2015;2
65;01.03.2017;29;69539,00 USD;;2;1417930;3;Female;C7;Bachelor;31.07.2015;2
65;01.04.2017;30;69539,00 USD;;2;520630;2;Female;C7;Bachelor;31.07.2015;2
65;01.05.2017;30;69539,00 USD;;2;214080;2;Female;C7;Bachelor;31.07.2015;2
65;01.06.2017;30;69539,00 USD;16.06.2017;2;0;2;Female;C7;Bachelor;31.07.2015;2
66;01.01.2017;27;104286,00 USD;;3;0;1;Female;C4;MASTER;21.01.2017;3
66;01.02.2017;27;104286,00 USD;;3;0;1;Female;C4;MASTER;21.01.2017;3
67;01.01.2016;39;65982,00 USD;;2;0;2;Male;C28;Master;04.01.2016;1
67;01.02.2016;39;65982,00 USD;;2;217090;2;Male;C28;Master;04.01.2016;1
67;01.03.2016;39;65982,00 USD;;2;1547380;2;Male;C28;Master;04.01.2016;1
67;01.04.2016;39;65982,00 USD;;2;0;3;Male;C28;Master;04.01.2016;1
67;01.05.2016;39;65982,00 USD;;2;104040;3;Male;C28;Master;04.01.2016;1
67;01.06.2016;39;65982,00 USD;;2;746440;3;Male;C28;Master;04.01.2016;1
67;01.07.2016;39;65982,00 USD;;2;594170;2;Male;C28;Master;04.01.2016;1
67;01.08.2016;40;65982,00 USD;;2;293770;2;Male;C28;Master;04.01.2016;1
67;01.09.2016;40;65982,00 USD;;2;100000;2;Male;C28;Master;04.01.2016;1
67;01.10.2016;40;65982,00 USD;;2;0;1;Male;C28;Master;04.01.2016;1
67;01.11.2016;40;65982,00 USD;;2;394520;1;Male;C28;Master;04.01.2016;1
67;01.12.2016;40;65982,00 USD;;2;125040;1;Male;C28;Master;04.01.2016;1
67;01.01.2017;40;65982,00 USD;;2;764900;3;Male;C28;Master;04.01.2016;1
67;01.02.2017;40;65982,00 USD;;2;0;3;Male;C28;Master;04.01.2016;1
67;01.03.2017;40;65982,00 USD;;2;2620440;3;Male;C28;Master;04.01.2016;1
67;01.04.2017;40;65982,00 USD;;2;882130;3;Male;C28;Master;04.01.2016;1
67;01.05.2017;40;65982,00 USD;;2;594970;3;Male;C28;Master;04.01.2016;1
67;01.06.2017;40;65982,00 USD;;2;527970;3;Male;C28;Master;04.01.2016;1
67;01.07.2017;40;65982,00 USD;;2;772700;3;Male;C28;Master;04.01.2016;1
67;01.08.2017;41;65982,00 USD;;2;302460;3;Male;C28;Master;04.01.2016;1
67;01.09.2017;41;65982,00 USD;;2;697080;3;Male;C28;Master;04.01.2016;1
67;01.10.2017;41;65982,00 USD;;2;407640;3;Male;C28;Master;04.01.2016;1
67;01.11.2017;41;65982,00 USD;;2;0;3;Male;C28;Master;04.01.2016;1
67;01.12.2017;41;65982,00 USD;;2;850760;3;Male;C28;Master;04.01.2016;1
68;01.01.2016;30;79288,00 USD;;3;2026230;3;Male;C29;Colege;18.10.2012;1
68;01.02.2016;30;79288,00 USD;;3;1456620;3;Male;C29;Colege;18.10.2012;1
68;01.03.2016;30;79288,00 USD;;3;2491020;3;Male;C29;Colege;18.10.2012;1
68;01.04.2016;31;79288,00 USD;;3;321370;3;Male;C29;Colege;18.10.2012;1
68;01.05.2016;31;79288,00 USD;;3;609240;3;Male;C29;Colege;18.10.2012;1
68;01.06.2016;31;79288,00 USD;;3;387140;3;Male;C29;Colege;18.10.2012;1
68;01.07.2016;31;79288,00 USD;;3;407110;3;Male;C29;Colege;18.10.2012;1
68;01.08.2016;31;79288,00 USD;;3;544930;3;Male;C29;Colege;18.10.2012;1
68;01.09.2016;31;79288,00 USD;;3;2418770;3;Male;C29;Colege;18.10.2012;1
68;01.10.2016;31;79288,00 USD;;3;1166090;3;Male;C29;Colege;18.10.2012;1
68;01.11.2016;31;79288,00 USD;;3;566930;3;Male;C29;Colege;18.10.2012;1
68;01.12.2016;31;79288,00 USD;;3;916300;3;Male;C29;Colege;18.10.2012;1
68;01.01.2017;31;79288,00 USD;;3;1201650;3;Male;C29;Colege;18.10.2012;1
68;01.02.2017;31;79288,00 USD;;3;752270;3;Male;C29;Colege;18.10.2012;1
68;01.03.2017;31;79288,00 USD;;3;3943140;3;Male;C29;Colege;18.10.2012;1
68;01.04.2017;32;79288,00 USD;;3;868960;4;Male;C29;Colege;18.10.2012;1
68;01.05.2017;32;79288,00 USD;;3;574820;4;Male;C29;Colege;18.10.2012;1
68;01.06.2017;32;79288,00 USD;;3;703610;4;Male;C29;Colege;18.10.2012;1
68;01.07.2017;32;79288,00 USD;;3;1315620;4;Male;C29;Colege;18.10.2012;1
68;01.08.2017;32;79288,00 USD;;3;457720;4;Male;C29;Colege;18.10.2012;1
68;01.09.2017;32;79288,00 USD;;3;1400020;4;Male;C29;Colege;18.10.2012;1
68;01.10.2017;32;79288,00 USD;;3;957710;3;Male;C29;Colege;18.10.2012;1
68;01.11.2017;32;79288,00 USD;;3;1283630;3;Male;C29;Colege;18.10.2012;1
68;01.12.2017;32;79288,00 USD;;3;538920;3;Male;C29;Colege;18.10.2012;1
69;01.11.2016;31;64604,00 USD;;2;0;1;Female;C7;Bachelor;14.11.2016;2
69;01.12.2016;31;64604,00 USD;;2;0;1;Female;C7;Bachelor;14.11.2016;2
69;01.01.2017;31;64604,00 USD;;2;1222220;3;Female;C7;Bachelor;14.11.2016;2
69;01.02.2017;31;64604,00 USD;;2;450280;3;Female;C7;Bachelor;14.11.2016;2
69;01.03.2017;31;64604,00 USD;;2;2083060;3;Female;C7;Bachelor;14.11.2016;2
69;01.04.2017;31;64604,00 USD;;2;485640;2;Female;C7;Bachelor;14.11.2016;2
69;01.05.2017;31;64604,00 USD;;2;201600;2;Female;C7;Bachelor;14.11.2016;2
69;01.06.2017;31;64604,00 USD;;2;197280;2;Female;C7;Bachelor;14.11.2016;2
69;01.07.2017;31;64604,00 USD;;2;0;1;Female;C7;Bachelor;14.11.2016;2
69;01.08.2017;31;64604,00 USD;;2;0;1;Female;C7;Bachelor;14.11.2016;2
69;01.09.2017;32;64604,00 USD;12.09.2017;2;0;1;Female;C7;Bachelor;14.11.2016;2
70;01.01.2016;35;19235,00 USD;29.01.2016;1;0;1;Male;C20;Bachelor's;08.10.2015;1
71;01.01.2016;43;54103,00 USD;;3;188780;1;Male;C20;Master;25.05.2015;3
71;01.02.2016;43;54103,00 USD;15.02.2016;3;0;1;Male;C20;Master;25.05.2015;3
72;01.10.2017;28;42242,00 USD;;2;0;1;Male;C14;Master;18.10.2017;2
72;01.11.2017;28;42242,00 USD;;2;0;1;Male;C14;Master;18.10.2017;2
72;01.12.2017;28;42242,00 USD;;2;193580;1;Male;C14;Master;18.10.2017;2
74;01.05.2017;34;59216,00 USD;;2;0;1;Female;C5;Master;01.05.2017;2
74;01.06.2017;34;59216,00 USD;;2;241550;1;Female;C5;Master;01.05.2017;2
74;01.07.2017;34;59216,00 USD;;2;289800;1;Female;C5;Master;01.05.2017;2
74;01.08.2017;35;59216,00 USD;;2;60920;1;Female;C5;Master;01.05.2017;2
74;01.09.2017;35;59216,00 USD;;2;0;1;Female;C5;Master;01.05.2017;2
74;01.10.2017;35;59216,00 USD;24.10.2017;2;0;1;Female;C5;Master;01.05.2017;2
75;01.07.2017;25;39884,00 USD;;2;0;2;Female;C18;Master;21.07.2017;2
75;01.08.2017;25;39884,00 USD;;2;194890;2;Female;C18;Master;21.07.2017;2
75;01.09.2017;25;39884,00 USD;;2;1168360;2;Female;C18;Master;21.07.2017;2
75;01.10.2017;25;39884,00 USD;;2;601480;2;Female;C18;Master;21.07.2017;2
75;01.11.2017;25;39884,00 USD;;2;401200;2;Female;C18;Master;21.07.2017;2
75;01.12.2017;25;39884,00 USD;13.12.2017;2;0;2;Female;C18;Master;21.07.2017;2
77;01.01.2016;33;63918,00 USD;;2;205550;2;Male;C3;Master;18.05.2015;1
77;01.02.2016;33;63918,00 USD;;2;393980;2;Male;C3;Master;18.05.2015;1
77;01.03.2016;33;63918,00 USD;;2;640550;2;Male;C3;Master;18.05.2015;1
77;01.04.2016;33;63918,00 USD;;2;0;3;Male;C3;Master;18.05.2015;1
77;01.05.2016;33;63918,00 USD;;2;465230;3;Male;C3;Master;18.05.2015;1
77;01.06.2016;33;63918,00 USD;;2;609170;3;Male;C3;Master;18.05.2015;1
77;01.07.2016;33;63918,00 USD;;2;354480;3;Male;C3;Master;18.05.2015;1
77;01.08.2016;33;63918,00 USD;;2;121000;3;Male;C3;Master;18.05.2015;1
77;01.09.2016;33;63918,00 USD;;2;1305150;3;Male;C3;Master;18.05.2015;1
77;01.10.2016;33;63918,00 USD;;2;2547970;4;Male;C3;Master;18.05.2015;1
77;01.11.2016;33;63918,00 USD;;2;465820;4;Male;C3;Master;18.05.2015;1
77;01.12.2016;33;63918,00 USD;;2;315300;4;Male;C3;Master;18.05.2015;1
77;01.01.2017;34;63918,00 USD;;2;1094350;3;Male;C3;Master;18.05.2015;1
77;01.02.2017;34;63918,00 USD;;2;556690;3;Male;C3;Master;18.05.2015;1
77;01.03.2017;34;63918,00 USD;;2;3159380;3;Male;C3;Master;18.05.2015;1
77;01.04.2017;34;63918,00 USD;;2;255960;3;Male;C3;Master;18.05.2015;1
77;01.05.2017;34;63918,00 USD;;2;689970;3;Male;C3;Master;18.05.2015;1
77;01.06.2017;34;63918,00 USD;;2;946760;3;Male;C3;Master;18.05.2015;1
77;01.07.2017;34;63918,00 USD;;2;1319470;3;Male;C3;Master;18.05.2015;1
77;01.08.2017;34;63918,00 USD;;2;457760;3;Male;C3;Master;18.05.2015;1
77;01.09.2017;34;63918,00 USD;;2;746060;3;Male;C3;Master;18.05.2015;1
77;01.10.2017;34;63918,00 USD;;2;554480;3;Male;C3;Master;18.05.2015;1
77;01.11.2017;34;63918,00 USD;;2;0;3;Male;C3;Master;18.05.2015;1
77;01.12.2017;34;63918,00 USD;;2;754840;3;Male;C3;Master;18.05.2015;1
78;01.01.2016;35;105946,00 USD;;4;318700;2;Male;C21;Colege;16.09.2015;2
78;01.02.2016;35;105946,00 USD;;4;-1629620;2;Male;C21;Colege;16.09.2015;2
78;01.03.2016;35;105946,00 USD;;4;5010000;2;Male;C21;Colege;16.09.2015;2
78;01.04.2016;35;105946,00 USD;;4;0;3;Male;C21;Colege;16.09.2015;2
78;01.05.2016;35;105946,00 USD;;4;2050000;3;Male;C21;Colege;16.09.2015;2
78;01.06.2016;35;105946,00 USD;;4;250000;3;Male;C21;Colege;16.09.2015;2
78;01.07.2016;35;105946,00 USD;;4;353230;2;Male;C21;Colege;16.09.2015;2
78;01.08.2016;35;105946,00 USD;;4;0;2;Male;C21;Colege;16.09.2015;2
78;01.09.2016;35;105946,00 USD;;4;1453290;2;Male;C21;Colege;16.09.2015;2
78;01.10.2016;35;105946,00 USD;;4;1150950;3;Male;C21;Colege;16.09.2015;2
78;01.11.2016;36;105946,00 USD;;4;788180;3;Male;C21;Colege;16.09.2015;2
78;01.12.2016;36;105946,00 USD;;4;2669640;3;Male;C21;Colege;16.09.2015;2
78;01.01.2017;36;105946,00 USD;;4;1572750;3;Male;C21;Colege;16.09.2015;2
78;01.02.2017;36;105946,00 USD;;4;5590000;3;Male;C21;Colege;16.09.2015;2
78;01.03.2017;36;105946,00 USD;;4;3400000;3;Male;C21;Colege;16.09.2015;2
78;01.04.2017;36;105946,00 USD;;4;9000000;4;Male;C21;Colege;16.09.2015;2
78;01.05.2017;36;105946,00 USD;;4;1159000;4;Male;C21;Colege;16.09.2015;2
78;01.06.2017;36;105946,00 USD;;4;3324180;4;Male;C21;Colege;16.09.2015;2
78;01.07.2017;36;105946,00 USD;;4;1256440;2;Male;C21;Colege;16.09.2015;2
78;01.08.2017;36;105946,00 USD;;4;1293120;2;Male;C21;Colege;16.09.2015;2
78;01.09.2017;36;105946,00 USD;;4;206040;2;Male;C21;Colege;16.09.2015;2
78;01.10.2017;36;105946,00 USD;;4;601770;2;Male;C21;Colege;16.09.2015;2
78;01.11.2017;37;105946,00 USD;;4;1046310;2;Male;C21;Colege;16.09.2015;2
78;01.12.2017;37;105946,00 USD;;4;2667530;2;Male;C21;Colege;16.09.2015;2
79;01.07.2016;32;114648,00 USD;;4;0;1;Male;C14;Bachelor;09.07.2016;4
79;01.08.2016;32;114648,00 USD;09.08.2016;4;0;1;Male;C14;Bachelor;09.07.2016;4
80;01.10.2017;29;56687,00 USD;;2;0;1;Female;C7;Colege;02.10.2017;2
80;01.11.2017;29;56687,00 USD;;2;0;1;Female;C7;Colege;02.10.2017;2
80;01.12.2017;29;56687,00 USD;;2;153300;1;Female;C7;Colege;02.10.2017;2
81;01.01.2016;38;77177,00 USD;;2;259940;2;Male;C9;Master;12.06.2015;1
81;01.02.2016;38;77177,00 USD;;2;750520;2;Male;C9;Master;12.06.2015;1
81;01.03.2016;38;77177,00 USD;;2;725300;2;Male;C9;Master;12.06.2015;1
81;01.04.2016;38;77177,00 USD;;2;569810;2;Male;C9;Master;12.06.2015;1
81;01.05.2016;38;77177,00 USD;;2;120080;2;Male;C9;Master;12.06.2015;1
81;01.06.2016;38;77177,00 USD;;2;145300;2;Male;C9;Master;12.06.2015;1
81;01.07.2016;38;77177,00 USD;;2;176120;1;Male;C9;Master;12.06.2015;1
81;01.08.2016;39;77177,00 USD;;2;145620;1;Male;C9;Master;12.06.2015;1
81;01.09.2016;39;77177,00 USD;;2;240990;1;Male;C9;Master;12.06.2015;1
81;01.10.2016;39;77177,00 USD;04.10.2016;2;0;1;Male;C9;Master;12.06.2015;1
82;01.04.2017;37;89013,00 USD;;3;0;1;Female;C24;Bachelor;11.04.2017;3
82;01.05.2017;37;89013,00 USD;;3;0;1;Female;C24;Bachelor;11.04.2017;3
82;01.06.2017;37;89013,00 USD;;3;0;1;Female;C24;Bachelor;11.04.2017;3
82;01.07.2017;37;89013,00 USD;;3;0;1;Female;C24;Bachelor;11.04.2017;3
82;01.08.2017;37;89013,00 USD;29.07.2017;3;0;1;Female;C24;Bachelor;11.04.2017;3
83;01.09.2016;34;115159,00 USD;;3;0;1;Male;C23;Master;29.08.2016;3
83;01.10.2016;34;115159,00 USD;;3;0;1;Male;C23;Master;29.08.2016;3
83;01.11.2016;34;115159,00 USD;;3;0;1;Male;C23;Master;29.08.2016;3
83;01.12.2016;34;115159,00 USD;;3;0;1;Male;C23;Master;29.08.2016;3
83;01.01.2017;34;115159,00 USD;;3;750000;1;Male;C23;Master;29.08.2016;3
83;01.02.2017;34;115159,00 USD;;3;0;1;Male;C23;Master;29.08.2016;3
83;01.03.2017;34;115159,00 USD;;3;0;1;Male;C23;Master;29.08.2016;3
83;01.04.2017;34;115159,00 USD;;3;0;1;Male;C23;Master;29.08.2016;3
83;01.05.2017;34;115159,00 USD;;3;0;1;Male;C23;Master;29.08.2016;3
83;01.06.2017;34;115159,00 USD;07.06.2017;3;0;1;Male;C23;Master;29.08.2016;3
84;01.07.2016;41;25950,00 USD;;1;0;1;Male;C16;Colege;04.07.2016;1
84;01.08.2016;41;25950,00 USD;;1;0;1;Male;C16;Colege;04.07.2016;1
84;01.09.2016;41;25950,00 USD;;1;250000;1;Male;C16;Colege;04.07.2016;1
84;01.10.2016;41;25950,00 USD;;1;200000;4;Male;C16;Colege;04.07.2016;1
84;01.11.2016;41;25950,00 USD;;1;400350;4;Male;C16;Colege;04.07.2016;1
84;01.12.2016;42;25950,00 USD;;1;3000000;4;Male;C16;Colege;04.07.2016;1
